ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-01-21,85.50065724194233,19.501009699468366,94.25414192119166,85.50065724194233,85.50065724194233,-28.82116758323696,-28.82116758323696,-28.82116758323696,3.9114199994893797,3.9114199994893797,3.9114199994893797,-32.73258758272634,-32.73258758272634,-32.73258758272634,0.0,0.0,0.0,56.67948965870538
2016-01-22,85.59325379503093,26.518959122093776,97.39047566923485,85.59325379503093,85.59325379503093,-22.944284518253916,-22.944284518253916,-22.944284518253916,9.696665871164498,9.696665871164498,9.696665871164498,-32.640950389418414,-32.640950389418414,-32.640950389418414,0.0,0.0,0.0,62.64896927677702
2016-01-23,85.68585034811953,22.19913756055368,92.59619542214145,85.68585034811953,85.68585034811953,-30.064153010778636,-30.064153010778636,-30.064153010778636,2.259668867006848,2.259668867006848,2.259668867006848,-32.323821877785484,-32.323821877785484,-32.323821877785484,0.0,0.0,0.0,55.62169733734089
2016-01-24,85.77844690120811,5.6299239164651524,77.88305527301989,85.77844690120811,85.77844690120811,-42.713624560171226,-42.713624560171226,-42.713624560171226,-10.932887934215659,-10.932887934215659,-10.932887934215659,-31.780736625955562,-31.780736625955562,-31.780736625955562,0.0,0.0,0.0,43.06482234103689
2016-01-25,85.87104345429672,28.591783828211167,102.16754280272323,85.87104345429672,85.87104345429672,-19.792476717667054,-19.792476717667054,-19.792476717667054,11.223608935723957,11.223608935723957,11.223608935723957,-31.016085653391006,-31.016085653391006,-31.016085653391006,0.0,0.0,0.0,66.07856673662967
2016-01-26,85.96364000738531,4.68612752818289,78.14468626719275,85.96364000738531,85.96364000738531,-42.65162851321086,-42.65162851321086,-42.65162851321086,-12.61272436725978,-12.61272436725978,-12.61272436725978,-30.03890414595108,-30.03890414595108,-30.03890414595108,0.0,0.0,0.0,43.31201149417445
2016-01-27,86.0562365604739,17.020557290433768,90.05317281828303,86.0562365604739,86.0562365604739,-32.40829765218051,-32.40829765218051,-32.40829765218051,-3.545751371923213,-3.545751371923213,-3.545751371923213,-28.862546280257288,-28.862546280257288,-28.862546280257288,0.0,0.0,0.0,53.6479389082934
2016-01-28,86.14883311356249,26.3564595960913,98.73277856559226,86.14883311356249,86.14883311356249,-23.592838376252157,-23.592838376252157,-23.592838376252157,3.9114199995142385,3.9114199995142385,3.9114199995142385,-27.504258375766398,-27.504258375766398,-27.504258375766398,0.0,0.0,0.0,62.55599473731033
2016-01-29,86.24142966665109,34.07106650816628,105.23766112531149,86.24142966665109,86.24142966665109,-16.287998269961587,-16.287998269961587,-16.287998269961587,9.696665871203852,9.696665871203852,9.696665871203852,-25.984664141165435,-25.984664141165435,-25.984664141165435,0.0,0.0,0.0,69.9534313966895
2016-01-30,86.33402621973968,28.976808668059007,98.58699165875672,86.33402621973968,86.33402621973968,-22.06750902102496,-22.06750902102496,-22.06750902102496,2.2596688670329743,2.2596688670329743,2.2596688670329743,-24.327177888057935,-24.327177888057935,-24.327177888057935,0.0,0.0,0.0,64.26651719871472
2016-01-31,86.42662277282828,19.11055555815331,90.2643281042819,86.42662277282828,86.42662277282828,-33.49025114126576,-33.49025114126576,-33.49025114126576,-10.932887934232415,-10.932887934232415,-10.932887934232415,-22.557363207033344,-22.557363207033344,-22.557363207033344,0.0,0.0,0.0,52.93637163156252
2016-02-01,86.51921932591686,38.54963977630732,114.04500897865928,86.51921932591686,86.51921932591686,-9.478646765591689,-9.478646765591689,-9.478646765591689,11.22360893572127,11.22360893572127,11.22360893572127,-20.70225570131296,-20.70225570131296,-20.70225570131296,0.0,0.0,0.0,77.04057256032517
2016-02-02,86.61181587900546,21.225954423882243,90.09837219614064,86.61181587900546,86.61181587900546,-31.402393296128125,-31.402393296128125,-31.402393296128125,-12.612724367263588,-12.612724367263588,-12.612724367263588,-18.789668928864533,-18.789668928864533,-18.789668928864533,0.0,0.0,0.0,55.20942258287734
2016-02-03,86.70441243209406,31.557479591915303,101.68816231815894,86.70441243209406,86.70441243209406,-20.3932540810758,-20.3932540810758,-20.3932540810758,-3.5457513718834592,-3.5457513718834592,-3.5457513718834592,-16.84750270919234,-16.84750270919234,-16.84750270919234,0.0,0.0,0.0,66.31115835101826
2016-02-04,86.79700898518266,40.261739563279114,109.33304440926943,86.79700898518266,86.79700898518266,-10.991652415648295,-10.991652415648295,-10.991652415648295,3.911419999539097,3.911419999539097,3.911419999539097,-14.90307241518739,-14.90307241518739,-14.90307241518739,0.0,0.0,0.0,75.80535656953437
2016-02-05,86.88960553827124,48.99200598160755,120.07506331956678,86.88960553827124,86.88960553827124,-3.2858109476879336,-3.2858109476879336,-3.2858109476879336,9.696665871100228,9.696665871100228,9.696665871100228,-12.982476818788161,-12.982476818788161,-12.982476818788161,0.0,0.0,0.0,83.6037945905833
2016-02-06,86.98220209135984,43.50269411167768,111.8102194264647,86.98220209135984,86.98220209135984,-8.850351664415136,-8.850351664415136,-8.850351664415136,2.259668867035544,2.259668867035544,2.259668867035544,-11.11002053145068,-11.11002053145068,-11.11002053145068,0.0,0.0,0.0,78.13185042694471
2016-02-07,87.07479864444844,31.351615520426137,102.61067042488556,87.07479864444844,87.07479864444844,-20.2405930635404,-20.2405930635404,-20.2405930635404,-10.932887934204077,-10.932887934204077,-10.932887934204077,-9.307705129336325,-9.307705129336325,-9.307705129336325,0.0,0.0,0.0,66.83420558090803
2016-02-08,87.16739519753702,54.04657870568511,126.45457700557984,87.16739519753702,87.16739519753702,3.6288081931947285,3.6288081931947285,3.6288081931947285,11.223608935722385,11.223608935722385,11.223608935722385,-7.594800742527657,-7.594800742527657,-7.594800742527657,0.0,0.0,0.0,90.79620339073175
2016-02-09,87.25999175062563,31.822748835704846,104.64443045630492,87.25999175062563,87.25999175062563,-18.600231659314588,-18.600231659314588,-18.600231659314588,-12.61272436728977,-12.61272436728977,-12.61272436728977,-5.987507292024817,-5.987507292024817,-5.987507292024817,0.0,0.0,0.0,68.65976009131104
2016-02-10,87.35212104932685,46.078746576222045,114.29682319146637,87.35212104932685,87.35212104932685,-8.044463129432899,-8.044463129432899,-8.044463129432899,-3.545751371903456,-3.545751371903456,-3.545751371903456,-4.498711757529443,-4.498711757529443,-4.498711757529443,0.0,0.0,0.0,79.30765791989396
2016-02-11,87.44425034802809,51.50130054735622,122.98142820357944,87.44425034802809,87.44425034802809,0.7735750600315043,0.7735750600315043,0.7735750600315043,3.9114199995313155,3.9114199995313155,3.9114199995313155,-3.1378449394998116,-3.1378449394998116,-3.1378449394998116,0.0,0.0,0.0,88.2178254080596
2016-02-12,87.53637964672932,58.34538677825198,132.8313691557645,87.53637964672932,87.53637964672932,7.785827643949597,7.785827643949597,7.785827643949597,9.696665871139583,9.696665871139583,9.696665871139583,-1.9108382271899829,-1.9108382271899829,-1.9108382271899829,0.0,0.0,0.0,95.32220729067892
2016-02-13,87.62850894543055,50.27533135519137,121.96863291244352,87.62850894543055,87.62850894543055,1.439490878455983,1.439490878455983,1.439490878455983,2.2596688670381146,2.2596688670381146,2.2596688670381146,-0.8201779885821316,-0.8201779885821316,-0.8201779885821316,0.0,0.0,0.0,89.06799982388654
2016-02-14,87.72063824413179,39.50201647112652,113.8239934571635,87.72063824413179,87.72063824413179,-10.797940375230262,-10.797940375230262,-10.797940375230262,-10.93288793417574,-10.93288793417574,-10.93288793417574,0.13494755894547866,0.13494755894547866,0.13494755894547866,0.0,0.0,0.0,76.92269786890154
2016-02-15,87.81276754283301,61.70991478339981,136.7864900423217,87.81276754283301,87.81276754283301,12.18202561329982,12.18202561329982,12.18202561329982,11.223608935723501,11.223608935723501,11.223608935723501,0.958416677576319,0.958416677576319,0.958416677576319,0.0,0.0,0.0,99.99479315613283
2016-02-16,87.90489684153425,42.73943657986322,112.78488986432853,87.90489684153425,87.90489684153425,-10.955856798440971,-10.955856798440971,-10.955856798440971,-12.612724367246692,-12.612724367246692,-12.612724367246692,1.6568675688057197,1.6568675688057197,1.6568675688057197,0.0,0.0,0.0,76.94904004309328
2016-02-17,87.99702614023548,50.160829829475986,120.49841774208824,87.99702614023548,87.99702614023548,-1.3064225750648493,-1.3064225750648493,-1.3064225750648493,-3.545751371907826,-3.545751371907826,-3.545751371907826,2.2393287968429765,2.2393287968429765,2.2393287968429765,0.0,0.0,0.0,86.69060356517063
2016-02-18,88.0891554389367,61.919021057507074,132.51505658971482,88.0891554389367,88.0891554389367,6.62822001089329,6.62822001089329,6.62822001089329,3.911419999499042,3.911419999499042,3.911419999499042,2.7168000113942474,2.7168000113942474,2.7168000113942474,0.0,0.0,0.0,94.71737544982999
2016-02-19,88.18128473763795,68.16518175814183,135.98689491840688,88.18128473763795,88.18128473763795,12.79846324432036,12.79846324432036,12.79846324432036,9.696665871120105,9.696665871120105,9.696665871120105,3.101797373200254,3.101797373200254,3.101797373200254,0.0,0.0,0.0,100.97974798195831
2016-02-20,88.27341403633918,59.814900950215836,129.3469071555342,88.27341403633918,88.27341403633918,5.667547561332859,5.667547561332859,5.667547561332859,2.259668866991817,2.259668866991817,2.259668866991817,3.4078786943410417,3.4078786943410417,3.4078786943410417,0.0,0.0,0.0,93.94096159767203
2016-02-21,88.3655433350404,44.45909612234334,117.13596716412013,88.3655433350404,88.3655433350404,-7.283724487247835,-7.283724487247835,-7.283724487247835,-10.932887934192497,-10.932887934192497,-10.932887934192497,3.6491634469446605,3.6491634469446605,3.6491634469446605,0.0,0.0,0.0,81.08181884779256
2016-02-22,88.45767263374165,67.69724485133295,139.17385366932064,88.45767263374165,88.45767263374165,15.063471408664721,15.063471408664721,15.063471408664721,11.223608935723242,11.223608935723242,11.223608935723242,3.8398624729414803,3.8398624729414803,3.8398624729414803,0.0,0.0,0.0,103.52114404240638
2016-02-23,88.54980193244288,44.195031742616436,116.26325024616078,88.54980193244288,88.54980193244288,-8.618892903718725,-8.618892903718725,-8.618892903718725,-12.612724367272873,-12.612724367272873,-12.612724367272873,3.993831463554146,3.993831463554146,3.993831463554146,0.0,0.0,0.0,79.93090902872414
2016-02-24,88.6419312311441,53.59229370510428,124.41612053201666,88.6419312311441,88.6419312311441,0.5784097302539235,0.5784097302539235,0.5784097302539235,-3.5457513719121936,-3.5457513719121936,-3.5457513719121936,4.124161102166117,4.124161102166117,4.124161102166117,0.0,0.0,0.0,89.22034096139802
2016-02-25,88.73406052984532,64.32187231518999,130.8905059455491,88.73406052984532,88.73406052984532,8.15423522204734,8.15423522204734,8.15423522204734,3.9114199994667667,3.9114199994667667,3.9114199994667667,4.242815222580573,4.242815222580573,4.242815222580573,0.0,0.0,0.0,96.88829575189266
2016-02-26,88.82618982854656,68.53051627817783,135.99790850122685,88.82618982854656,88.82618982854656,14.056992351565341,14.056992351565341,14.056992351565341,9.69666587117621,9.69666587117621,9.69666587117621,4.360326480389132,4.360326480389132,4.360326480389132,0.0,0.0,0.0,102.8831821801119
2016-02-27,88.9183191272478,61.66389235899218,130.0890284521476,88.9183191272478,88.9183191272478,6.745225799267528,6.745225799267528,6.745225799267528,2.2596688670668095,2.2596688670668095,2.2596688670668095,4.485556932200719,4.485556932200719,4.485556932200719,0.0,0.0,0.0,95.66354492651533
2016-02-28,89.01044842594902,45.46564919527075,117.1380046342638,89.01044842594902,89.01044842594902,-6.307359299435123,-6.307359299435123,-6.307359299435123,-10.93288793419339,-10.93288793419339,-10.93288793419339,4.625528634758268,4.625528634758268,4.625528634758268,0.0,0.0,0.0,82.7030891265139
2016-02-29,89.10257772465026,69.74190349368243,139.7060634111937,89.10257772465026,89.10257772465026,16.00893592405593,16.00893592405593,16.00893592405593,11.223608935724357,11.223608935724357,11.223608935724357,4.7853269883315726,4.7853269883315726,4.7853269883315726,0.0,0.0,0.0,105.1115136487062
2016-03-01,89.19217767608008,44.926762604145416,116.64015197997958,89.19217767608008,89.19217767608008,-7.644647235503389,-7.644647235503389,-7.644647235503389,-12.61272436727668,-12.61272436727668,-12.61272436727668,4.968077131773291,4.968077131773291,4.968077131773291,0.0,0.0,0.0,81.5475304405767
2016-03-02,89.28177762750991,54.117226349598845,126.68574827632365,89.28177762750991,89.28177762750991,1.6292399548215402,1.6292399548215402,1.6292399548215402,-3.5457513718724414,-3.5457513718724414,-3.5457513718724414,5.1749913266939815,5.1749913266939815,5.1749913266939815,0.0,0.0,0.0,90.91101758233145
2016-03-03,89.37137757893973,63.36012104942313,134.78414711696723,89.37137757893973,89.37137757893973,9.316903017607865,9.316903017607865,9.316903017607865,3.911419999483482,3.911419999483482,3.911419999483482,5.405483018124384,5.405483018124384,5.405483018124384,0.0,0.0,0.0,98.6882805965476
2016-03-04,89.46097753036956,69.58204770073282,140.97028531482815,89.46097753036956,89.46097753036956,15.354007068530127,15.354007068530127,15.354007068530127,9.696665871156734,9.696665871156734,9.696665871156734,5.657341197373393,5.657341197373393,5.657341197373393,0.0,0.0,0.0,104.81498459889968
2016-03-05,89.55057748179938,64.55959750591883,134.1956915643216,89.55057748179938,89.55057748179938,8.186625748117951,8.186625748117951,8.186625748117951,2.259668867020512,2.259668867020512,2.259668867020512,5.926956881097439,5.926956881097439,5.926956881097439,0.0,0.0,0.0,97.73720322991733
2016-03-06,89.64017743322921,50.79139657942245,121.11064799747558,89.64017743322921,89.64017743322921,-4.723295922762821,-4.723295922762821,-4.723295922762821,-10.932887934194284,-10.932887934194284,-10.932887934194284,6.209592011431463,6.209592011431463,6.209592011431463,0.0,0.0,0.0,84.9168815104664
2016-03-07,89.72977738465903,71.31343638731299,141.98601626977424,89.72977738465903,89.72977738465903,17.723288854073758,17.723288854073758,17.723288854073758,11.223608935725473,11.223608935725473,11.223608935725473,6.499679918348288,6.499679918348288,6.499679918348288,0.0,0.0,0.0,107.45306623873279
2016-03-08,89.81937733608886,48.530753727695725,119.86445837362388,89.81937733608886,89.81937733608886,-5.821578669580324,-5.821578669580324,-5.821578669580324,-12.612724367278355,-12.612724367278355,-12.612724367278355,6.791145697698029,6.791145697698029,6.791145697698029,0.0,0.0,0.0,83.99779866650854
2016-03-09,89.90897728751868,61.32092007242113,128.47545798119808,89.90897728751868,89.90897728751868,3.5319830944138655,3.5319830944138655,3.5319830944138655,-3.545751371936562,-3.545751371936562,-3.545751371936562,7.077734466350427,7.077734466350427,7.077734466350427,0.0,0.0,0.0,93.44096038193254
2016-03-10,89.99857723894851,65.15159822784527,136.10105812707752,89.99857723894851,89.99857723894851,11.264755464508404,11.264755464508404,11.264755464508404,3.911419999565473,3.911419999565473,3.911419999565473,7.35333546494293,7.35333546494293,7.35333546494293,0.0,0.0,0.0,101.26333270345691
2016-03-11,90.08817719037833,70.0767938936566,141.184440953603,90.08817719037833,90.08817719037833,17.308956254068192,17.308956254068192,17.308956254068192,9.69666587113726,9.69666587113726,9.69666587113726,7.612290382930932,7.612290382930932,7.612290382930932,0.0,0.0,0.0,107.39713344444652
2016-03-12,90.17777714180816,62.442267886295646,134.91255900940456,90.17777714180816,90.17777714180816,10.109343927621605,10.109343927621605,10.109343927621605,2.259668867023081,2.259668867023081,2.259668867023081,7.849675060598525,7.849675060598525,7.849675060598525,0.0,0.0,0.0,100.28712106942977
2016-03-13,90.26737709323798,51.65356835853341,120.81281293077797,90.26737709323798,90.26737709323798,-2.871343086020674,-2.871343086020674,-2.871343086020674,-10.932887934165947,-10.932887934165947,-10.932887934165947,8.061544848145273,8.061544848145273,8.061544848145273,0.0,0.0,0.0,87.39603400721731
2016-03-14,90.35697704466781,73.83593905924143,145.35104258310201,90.35697704466781,90.35697704466781,19.468744267171566,19.468744267171566,19.468744267171566,11.223608935722096,11.223608935722096,11.223608935722096,8.245135331449472,8.245135331449472,8.245135331449472,0.0,0.0,0.0,109.82572131183937
2016-03-15,90.44657699609765,51.504481648041256,122.20934985361971,90.44657699609765,90.44657699609765,-4.213712549917671,-4.213712549917671,-4.213712549917671,-12.61272436728216,-12.61272436728216,-12.61272436728216,8.39901181736449,8.39901181736449,8.39901181736449,0.0,0.0,0.0,86.23286444617997
2016-03-16,90.53617694752747,59.13909099844503,129.618839475537,90.53617694752747,90.53617694752747,4.977411478657359,4.977411478657359,4.977411478657359,-3.5457513718968054,-3.5457513718968054,-3.5457513718968054,8.523162850554165,8.523162850554165,8.523162850554165,0.0,0.0,0.0,95.51358842618482
2016-03-17,90.6257768989573,65.64984144352995,138.9865722208871,90.6257768989573,90.6257768989573,12.53045504481964,12.53045504481964,12.53045504481964,3.9114199995331975,3.9114199995331975,3.9114199995331975,8.619035045286441,8.619035045286441,8.619035045286441,0.0,0.0,0.0,103.15623194377693
2016-03-18,90.71537685038712,73.66196306121874,144.59119911028904,90.71537685038712,90.71537685038712,18.386174463495102,18.386174463495102,18.386174463495102,9.696665871117785,9.696665871117785,9.696665871117785,8.689508592377315,8.689508592377315,8.689508592377315,0.0,0.0,0.0,109.10155131388223
2016-03-19,90.80497680181695,68.3937628641191,138.12367729143054,90.80497680181695,90.80497680181695,10.998483741919474,10.998483741919474,10.998483741919474,2.25966886700034,2.25966886700034,2.25966886700034,8.738814874919134,8.738814874919134,8.738814874919134,0.0,0.0,0.0,101.80346054373642
2016-03-20,90.89457675324677,54.20108698344265,123.4694858474447,90.89457675324677,90.89457675324677,-2.1604883051937653,-2.1604883051937653,-2.1604883051937653,-10.932887934227796,-10.932887934227796,-10.932887934227796,8.772399629034032,8.772399629034032,8.772399629034032,0.0,0.0,0.0,88.734088448053
2016-03-21,90.9813258810521,75.80628429761397,148.9212549818741,90.9813258810521,90.9813258810521,20.020345888373473,20.020345888373473,20.020345888373473,11.223608935727015,11.223608935727015,11.223608935727015,8.796736952646459,8.796736952646459,8.796736952646459,0.0,0.0,0.0,111.00167176942557
2016-03-22,91.06807500885745,53.62299799537621,124.97553090538362,91.06807500885745,91.06807500885745,-3.7936232309429236,-3.7936232309429236,-3.7936232309429236,-12.612724367285967,-12.612724367285967,-12.612724367285967,8.819101136343043,8.819101136343043,8.819101136343043,0.0,0.0,0.0,87.27445177791452
2016-03-23,91.1548241366628,61.21758124721292,132.62327799367225,91.1548241366628,91.1548241366628,5.301553340784596,5.301553340784596,5.301553340784596,-3.5457513719011757,-3.5457513719011757,-3.5457513719011757,8.847304712685771,8.847304712685771,8.847304712685771,0.0,0.0,0.0,96.45637747744739
2016-03-24,91.24157326446812,65.79263968934626,138.3123373855558,91.24157326446812,91.24157326446812,12.800832248704296,12.800832248704296,12.800832248704296,3.911419999468286,3.911419999468286,3.911419999468286,8.889412249236011,8.889412249236011,8.889412249236011,0.0,0.0,0.0,104.04240551317241
2016-03-25,91.32832239227346,74.18227502825918,142.6866918809368,91.32832239227346,91.32832239227346,18.650106082039237,18.650106082039237,18.650106082039237,9.69666587117389,9.69666587117389,9.69666587117389,8.95344021086535,8.95344021086535,8.95344021086535,0.0,0.0,0.0,109.9784284743127
2016-03-26,91.4150715200788,67.44390821637806,141.49605150971442,91.4150715200788,91.4150715200788,11.306722532034192,11.306722532034192,11.306722532034192,2.2596688670029104,2.2596688670029104,2.2596688670029104,9.047053665031282,9.047053665031282,9.047053665031282,0.0,0.0,0.0,102.72179405211298
2016-03-27,91.50182064788414,52.742636900562346,126.3981647719806,91.50182064788414,91.50182064788414,-1.7556172475521816,-1.7556172475521816,-1.7556172475521816,-10.932887934199458,-10.932887934199458,-10.932887934199458,9.177270686647278,9.177270686647278,9.177270686647278,0.0,0.0,0.0,89.74620340033196
2016-03-28,91.58856977568948,77.16504356572844,148.35041675236616,91.58856977568948,91.58856977568948,20.573793972299107,20.573793972299107,20.573793972299107,11.223608935724327,11.223608935724327,11.223608935724327,9.35018503657478,9.35018503657478,9.35018503657478,0.0,0.0,0.0,112.16236374798859
2016-03-29,91.67531890349481,52.64447551448997,125.27548788463407,91.67531890349481,91.67531890349481,-3.042007316712065,-3.042007316712065,-3.042007316712065,-12.612724367289772,-12.612724367289772,-12.612724367289772,9.570717050577707,9.570717050577707,9.570717050577707,0.0,0.0,0.0,88.63331158678275
2016-03-30,91.76206803130016,64.27007542884097,136.19507063190832,91.76206803130016,91.76206803130016,6.296650334643128,6.296650334643128,6.296650334643128,-3.5457513718770466,-3.5457513718770466,-3.5457513718770466,9.842401706520175,9.842401706520175,9.842401706520175,0.0,0.0,0.0,98.05871836594329
2016-03-31,91.8488171591055,71.66481133151055,143.29186445112992,91.8488171591055,91.8488171591055,14.078641569217753,14.078641569217753,14.078641569217753,3.9114199994931433,3.9114199994931433,3.9114199994931433,10.167221569724608,10.167221569724608,10.167221569724608,0.0,0.0,0.0,105.92745872832324
2016-04-01,91.93556628691084,79.08662051552832,148.9093199094169,91.93556628691084,91.93556628691084,20.242156663657802,20.242156663657802,20.242156663657802,9.696665871095586,9.696665871095586,9.696665871095586,10.545490792562214,10.545490792562214,10.545490792562214,0.0,0.0,0.0,112.17772295056864
2016-04-02,92.02231541471618,69.83168201343565,142.39322398373696,92.02231541471618,92.02231541471618,13.235463482170676,13.235463482170676,13.235463482170676,2.25966886700548,2.25966886700548,2.25966886700548,10.975794615165197,10.975794615165197,10.975794615165197,0.0,0.0,0.0,105.25777889688685
2016-04-03,92.10906454252151,55.111700605459255,127.11332307792952,92.10906454252151,92.10906454252151,0.5220990030847321,0.5220990030847321,0.5220990030847321,-10.932887934229583,-10.932887934229583,-10.932887934229583,11.454986937314315,11.454986937314315,11.454986937314315,0.0,0.0,0.0,92.63116354560624
2016-04-04,92.19581367032686,80.02301825489192,150.33111747291392,92.19581367032686,92.19581367032686,23.201855504301932,23.201855504301932,23.201855504301932,11.223608935720952,11.223608935720952,11.223608935720952,11.978246568580982,11.978246568580982,11.978246568580982,0.0,0.0,0.0,115.39766917462879
2016-04-05,92.28256279813218,57.60743538434453,131.05212081827926,92.28256279813218,92.28256279813218,-0.07353358772526755,-0.07353358772526755,-0.07353358772526755,-12.612724367291445,-12.612724367291445,-12.612724367291445,12.539190779566178,12.539190779566178,12.539190779566178,0.0,0.0,0.0,92.20902921040691
2016-04-06,92.36931192593754,66.61846224102543,136.96088982950894,92.36931192593754,92.36931192593754,9.58429146467095,9.58429146467095,9.58429146467095,-3.54575137194117,-3.54575137194117,-3.54575137194117,13.13004283661212,13.13004283661212,13.13004283661212,0.0,0.0,0.0,101.95360339060849
2016-04-07,92.45606105374287,77.34103356891902,145.42729192226165,92.45606105374287,92.45606105374287,17.653268368721065,17.653268368721065,17.653268368721065,3.911419999460869,3.911419999460869,3.911419999460869,13.741848369260195,13.741848369260195,13.741848369260195,0.0,0.0,0.0,110.10932942246393
2016-04-08,92.5428101815482,80.81572876272959,153.54337201443448,92.5428101815482,92.5428101815482,24.061399625170942,24.061399625170942,24.061399625170942,9.696665871134941,9.696665871134941,9.696665871134941,14.364733754036003,14.364733754036003,14.364733754036003,0.0,0.0,0.0,116.60420980671915
2016-04-09,92.62955930935354,77.34022326013564,148.02745468657332,92.62955930935354,92.62955930935354,17.247867121574487,17.247867121574487,17.247867121574487,2.25966886700805,2.25966886700805,2.25966886700805,14.988198254566438,14.988198254566438,14.988198254566438,0.0,0.0,0.0,109.87742643092803
2016-04-10,92.71509311014309,58.69743659796395,133.6856973017412,92.71509311014309,92.71509311014309,4.668542549650992,4.668542549650992,4.668542549650992,-10.932887934217112,-10.932887934217112,-10.932887934217112,15.601430483868103,15.601430483868103,15.601430483868103,0.0,0.0,0.0,97.38363565979408
2016-04-11,92.80062691093264,84.87285666973705,155.63291779194995,92.80062691093264,92.80062691093264,27.417247824260333,27.417247824260333,27.417247824260333,11.223608935722067,11.223608935722067,11.223608935722067,16.19363888853827,16.19363888853827,16.19363888853827,0.0,0.0,0.0,120.21787473519296
2016-04-12,92.88616071172216,62.5816267400519,132.69806869840392,92.88616071172216,92.88616071172216,4.141661058182639,4.141661058182639,4.141661058182639,-12.612724367272879,-12.612724367272879,-12.612724367272879,16.754385425455517,16.754385425455517,16.754385425455517,0.0,0.0,0.0,97.02782176990479
2016-04-13,92.9716945125117,70.318905317067,140.7659930891985,92.9716945125117,92.9716945125117,13.728160055230795,13.728160055230795,13.728160055230795,-3.5457513719455385,-3.5457513719455385,-3.5457513719455385,17.273911427176333,17.273911427176333,17.273911427176333,0.0,0.0,0.0,106.6998545677425
2016-04-14,93.05722831330125,80.62973130487889,151.0886075266481,93.05722831330125,93.05722831330125,21.65486483857109,21.65486483857109,21.65486483857109,3.9114199995428596,3.9114199995428596,3.9114199995428596,17.74344483902823,17.74344483902823,17.74344483902823,0.0,0.0,0.0,114.71209315187234
2016-04-15,93.14276211409079,86.12371394019232,153.16632658333782,93.14276211409079,93.14276211409079,27.85214442502372,27.85214442502372,27.85214442502372,9.696665871191042,9.696665871191042,9.696665871191042,18.155478553832676,18.155478553832676,18.155478553832676,0.0,0.0,0.0,120.99490653911451
2016-04-16,93.22829591488033,76.30920072484086,149.548686233295,93.22829591488033,93.22829591488033,20.763679319435862,20.763679319435862,20.763679319435862,2.2596688669853084,2.2596688669853084,2.2596688669853084,18.504010452450554,18.504010452450554,18.504010452450554,0.0,0.0,0.0,113.9919752343162
2016-04-17,93.31382971566988,66.73911943800258,139.57112059694057,93.31382971566988,93.31382971566988,7.851849018403953,7.851849018403953,7.851849018403953,-10.932887934218003,-10.932887934218003,-10.932887934218003,18.784736952621955,18.784736952621955,18.784736952621955,0.0,0.0,0.0,101.16567873407384
2016-04-18,93.39936351645942,89.60132826215667,156.56482681544884,93.39936351645942,93.39936351645942,30.21880227246006,30.21880227246006,30.21880227246006,11.223608935719378,11.223608935719378,11.223608935719378,18.995193336740684,18.995193336740684,18.995193336740684,0.0,0.0,0.0,123.61816578891947
2016-04-19,93.48489731724897,64.77172106305913,136.35275793152087,93.48489731724897,93.48489731724897,6.522111457761549,6.522111457761549,6.522111457761549,-12.612724367299059,-12.612724367299059,-12.612724367299059,19.13483582506061,19.13483582506061,19.13483582506061,0.0,0.0,0.0,100.00700877501052
2016-04-20,93.57043111803851,73.66018616627507,144.29686374706358,93.57043111803851,93.57043111803851,15.659310858276337,15.659310858276337,15.659310858276337,-3.5457513719655367,-3.5457513719655367,-3.5457513719655367,19.205062230241875,19.205062230241875,19.205062230241875,0.0,0.0,0.0,109.22974197631486
2016-04-21,93.65596491882803,78.79875663016753,151.3832663305766,93.65596491882803,93.65596491882803,23.120590011609337,23.120590011609337,23.120590011609337,3.911419999477946,3.911419999477946,3.911419999477946,19.209170012131395,19.209170012131395,19.209170012131395,0.0,0.0,0.0,116.77655493043737
2016-04-22,93.74149871961758,86.20176117657776,162.0551266867364,93.74149871961758,93.74149871961758,28.848918456140737,28.848918456140737,28.848918456140737,9.696665871171568,9.696665871171568,9.696665871171568,19.15225258496917,19.15225258496917,19.15225258496917,0.0,0.0,0.0,122.59041717575832
2016-04-23,93.82703252040713,81.95389964017289,154.32377252019444,93.82703252040713,93.82703252040713,21.30070561419331,21.30070561419331,21.30070561419331,2.259668867060303,2.259668867060303,2.259668867060303,19.041036747133006,19.041036747133006,19.041036747133006,0.0,0.0,0.0,115.12773813460043
2016-04-24,93.91256632119666,67.36650402659643,136.64027387339405,93.91256632119666,93.91256632119666,7.950778106824404,7.950778106824404,7.950778106824404,-10.932887934218897,-10.932887934218897,-10.932887934218897,18.883666041043302,18.883666041043302,18.883666041043302,0.0,0.0,0.0,101.86334442802107
2016-04-25,93.99810012198621,87.39037846508653,158.05968759962232,93.99810012198621,93.99810012198621,29.913045580708598,29.913045580708598,29.913045580708598,11.2236089357243,11.2236089357243,11.2236089357243,18.6894366449843,18.6894366449843,18.6894366449843,0.0,0.0,0.0,123.91114570269481
